影视频道,#genre# 
青海卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225557/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225561/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225773/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225563/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225565/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225567/index.m3u8
西藏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225568/index.m3u8
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225569/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225771/index.m3u8
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225570/index.m3u8
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225571/index.m3u8
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225572/index.m3u8
山西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225573/index.m3u8
云南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
河南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225574/index.m3u8
河南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225575/index.m3u8
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225576/index.m3u8
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225746/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225757/index.m3u8
江西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225765/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225772/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225787/index.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225788/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225790/index.m3u8
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
南方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226311/index.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226317/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226316/index.m3u8
西藏卫视藏语,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226312/index.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226313/index.m3u8
冬奥纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
冬奥纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226314/index.m3u8
金鹰纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8
IPTV-3+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226341/index.m3u8
IPTV-5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226342/index.m3u8
IPTV-6+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226343/index.m3u8
IPTV-8+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226344/index.m3u8
IPTV-5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226345/index.m3u8
IPTV相声小品,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226346/index.m3u8
陕西影视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8
CGTN,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225745/index.m3u8
CGTN,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226315/index.m3u8
CGTN纪录,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225509/index.m3u8
CCTV发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
CCTV老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
CCTV女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226237/index.m3u8
爱上4K-4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
NewTV武博世界,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225496/index.m3u8
NewTV惊悚悬疑,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225503/index.m3u8
NewTV金牌综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225504/index.m3u8
NewTV农业致富,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225505/index.m3u8
NewTV军事评论,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225512/index.m3u8
NewTV精品纪录,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225514/index.m3u8
NewTV怡伴健康,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225531/index.m3u8
NewTV超级体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225545/index.m3u8
NewTV超级体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226291/index.m3u8
NewTV精品体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225566/index.m3u8
NewTV潮妈辣婆,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225809/index.m3u8
NewTV炫舞未来,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225973/index.m3u8
NewTV中国功夫,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226318/index.m3u8
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225517/index.m3u8
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225528/index.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225550/index.m3u8
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
KAKU少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225551/index.m3u8
KAKU少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
黑莓动画,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225516/index.m3u8
北邮频道,#genre# 
CCTV-1综合,http://ivi.bupt.edu.cn/hls/cctv1hd.m3u8
CCTV-2财经,http://ivi.bupt.edu.cn/hls/cctv2hd.m3u8
CCTV-3综艺,http://ivi.bupt.edu.cn/hls/cctv3hd.m3u8
CCTV-4中文国际,http://ivi.bupt.edu.cn/hls/cctv4hd.m3u8
CCTV-5体育,http://ivi.bupt.edu.cn/hls/cctv5hd.m3u8
CCTV-5+体育赛事,http://ivi.bupt.edu.cn/hls/cctv5phd.m3u8
CCTV-6电影,http://ivi.bupt.edu.cn/hls/cctv6hd.m3u8
CCTV-7国防军事,http://ivi.bupt.edu.cn/hls/cctv7hd.m3u8
CCTV-8电视剧,http://ivi.bupt.edu.cn/hls/cctv8hd.m3u8
CCTV-9记录,http://ivi.bupt.edu.cn/hls/cctv9hd.m3u8
CCTV-10科教,http://ivi.bupt.edu.cn/hls/cctv10hd.m3u8
CCTV-11戏曲,http://ivi.bupt.edu.cn/hls/cctv11hd.m3u8
CCTV-12社会与法,http://ivi.bupt.edu.cn/hls/cctv12hd.m3u8
CCTV-13新闻,http://ivi.bupt.edu.cn/hls/cctv13hd.m3u8
CCTV-14少儿,http://ivi.bupt.edu.cn/hls/cctv14hd.m3u8
CCTV-15音乐,http://ivi.bupt.edu.cn/hls/cctv15hd.m3u8
CCTV-17农村农业,http://ivi.bupt.edu.cn/hls/cctv17hd.m3u8
CGTN,http://ivi.bupt.edu.cn/hls/cgtnhd.m3u8
CGTN DOC,http://ivi.bupt.edu.cn/hls/cgtndochd.m3u8
CHC,http://ivi.bupt.edu.cn/hls/chchd.m3u8
CETV-1,http://ivi.bupt.edu.cn/hls/cetv1hd.m3u8
CETV-3,http://ivi.bupt.edu.cn/hls/cetv3.m3u8
CETV-4,http://ivi.bupt.edu.cn/hls/cetv4.m3u8
山东教育,http://ivi.bupt.edu.cn/hls/sdetv.m3u8
浙江卫视,http://ivi.bupt.edu.cn/hls/zjhd.m3u8
江苏卫视,http://ivi.bupt.edu.cn/hls/jshd.m3u8
东方卫视,http://ivi.bupt.edu.cn/hls/dfhd.m3u8
北京卫视,http://ivi.bupt.edu.cn/hls/btv1hd.m3u8
湖南卫视,http://ivi.bupt.edu.cn/hls/hunanhd.m3u8
广东卫视,http://ivi.bupt.edu.cn/hls/gdhd.m3u8
深圳卫视,http://ivi.bupt.edu.cn/hls/szhd.m3u8
北京文艺,http://ivi.bupt.edu.cn/hls/btv2hd.m3u8
北京影视,http://ivi.bupt.edu.cn/hls/btv4hd.m3u8
北京新闻,http://ivi.bupt.edu.cn/hls/btv9hd.m3u8
北京冬奥纪实,http://ivi.bupt.edu.cn/hls/btv11hd.m3u8
安徽卫视,http://ivi.bupt.edu.cn/hls/ahhd.m3u8
黑龙江卫视,http://ivi.bupt.edu.cn/hls/hljhd.m3u8
辽宁卫视,http://ivi.bupt.edu.cn/hls/lntv.m3u8
天津卫视,http://ivi.bupt.edu.cn/hls/tjtv.m3u8
湖北卫视,http://ivi.bupt.edu.cn/hls/hbhd.m3u8
山东卫视,http://ivi.bupt.edu.cn/hls/sdhd.m3u8
山东教育,http://ivi.bupt.edu.cn/hls/sdetv.m3u8
重庆卫视,http://ivi.bupt.edu.cn/hls/cqhd.m3u8
上海纪实,http://ivi.bupt.edu.cn/hls/docuchina.m3u8
金鹰纪实,http://ivi.bupt.edu.cn/hls/gedocu.m3u8
福建东南卫视,http://ivi.bupt.edu.cn/hls/dnhd.m3u8
四川卫视,http://ivi.bupt.edu.cn/hls/schd.m3u8
河北卫视,http://ivi.bupt.edu.cn/hls/hebhd.m3u8
江西卫视,http://ivi.bupt.edu.cn/hls/jxtv.m3u8
河南卫视,http://ivi.bupt.edu.cn/hls/hntv.m3u8
广西卫视,http://ivi.bupt.edu.cn/hls/gxhd.m3u8
吉林卫视,http://ivi.bupt.edu.cn/hls/jlhd.m3u8
海南卫视,http://ivi.bupt.edu.cn/hls/lyhd.m3u8
贵州卫视,http://ivi.bupt.edu.cn/hls/gzhd.m3u8
西藏卫视,http://ivi.bupt.edu.cn/hls/xztv.m3u8
内蒙古卫视,http://ivi.bupt.edu.cn/hls/nmtv.m3u8
青海卫视,http://ivi.bupt.edu.cn/hls/qhtv.m3u8
陕西卫视,http://ivi.bupt.edu.cn/hls/sxtv.m3u8
山西卫视,http://ivi.bupt.edu.cn/hls/sxrtv.m3u8
厦门卫视,http://ivi.bupt.edu.cn/hls/xmtv.m3u8
新疆卫视,http://ivi.bupt.edu.cn/hls/xjtv.m3u8
云南卫视,http://ivi.bupt.edu.cn/hls/yntv.m3u8
宁夏卫视,http://ivi.bupt.edu.cn/hls/nxtv.m3u8
甘肃卫视,http://ivi.bupt.edu.cn/hls/gstv.m3u8
兵团卫视,http://ivi.bupt.edu.cn/hls/bttv.m3u8
延边卫视,http://ivi.bupt.edu.cn/hls/ybtv.m3u8
三沙卫视,http://ivi.bupt.edu.cn/hls/sstv.m3u8
重庆卫视,http://ivi.bupt.edu.cn/hls/cqtv.m3u8
联通频道,#genre# 
CCTV1高清,http://121.31.30.87:8085/ysten-business/live/hdcctv01/1.m3u8
CCTV2高清,http://121.31.30.87:8085/ysten-business/live/cctv-2/1.m3u8
CCTV3高清,http://121.31.30.87:8085/ysten-business/live/cctv-3/1.m3u8
CCTV4高清,http://121.31.30.87:8085/ysten-business/live/cctv-4/1.m3u8
CCTV5高清,http://121.31.30.87:8085/ysten-business/live/cctv-5/1.m3u8
CCTV+5高清,http://121.31.30.87:8085/ysten-business/live/hdcctv05plus/1.m3u8
CCTV6高清,http://121.31.30.87:8085/ysten-business/live/cctv-6/1.m3u8
CCTV7高清,http://121.31.30.87:8085/ysten-business/live/cctv-7/1.m3u8
CCTV8高清,http://121.31.30.87:8085/ysten-business/live/cctv-8/1.m3u8
CCTV9高清,http://121.31.30.87:8085/ysten-business/live/cctv-9/1.m3u8
CCTV10高清,http://121.31.30.87:8085/ysten-business/live/cctv-10/1.m3u8
CCTV11高清,http://121.31.30.87:8085/ysten-business/live/cctv-11/1.m3u8
CCTV12高清,http://121.31.30.87:8085/ysten-business/live/cctv-12/1.m3u8
CCTV13高清,http://121.31.30.87:8085/ysten-business/live/cctv-13/1.m3u8
CCTV14高清,http://121.31.30.87:8085/ysten-business/live/cctv-14/1.m3u8
CCTV15高清,http://121.31.30.87:8085/ysten-business/live/cctv-15/1.m3u8
CETV1中国教育HD,http://121.31.30.87:8085/ysten-business/live/jiaoyutv/1.m3u8
浙江高清,http://121.31.30.91:8085/ysten-business/live/hdzhejiangstv/1.m3u8
江苏高清,http://121.31.30.87:8085/ysten-business/live/hdjiangsustv/1.m3u8
湖南高清,http://121.31.30.87:8085/ysten-business/live/hdhunanstv/1.m3u8
东方高清,http://121.31.30.87:8085/ysten-business/live/hddongfangstv/1.m3u8
北京高清,http://121.31.30.87:8085/ysten-business/live/hdbeijingstv/1.m3u8
广东高清,http://121.31.30.87:8085/ysten-business/live/hdguangdongstv/1.m3u8
天津高清,http://121.31.30.87:8085/ysten-business/live/hdtianjinstv/1.m3u8
深圳高清,http://121.31.30.87:8085/ysten-business/live/hdshenzhenstv/1.m3u8
山东高清,http://121.31.30.87:8085/ysten-business/live/hdshandongstv/1.m3u8
黑龙江高清,http://121.31.30.87:8085/ysten-business/live/hdheilongjiangstv/1.m3u8
江西高清,http://121.31.30.87:8085/ysten-business/live/jiangxistv/1.m3u8
重庆高清,http://121.31.30.87:8085/ysten-business/live/chongqingstv/1.m3u8
辽宁高清,http://121.31.30.87:8085/ysten-business/live/liaoningstv/1.m3u8
河北高清,http://121.31.30.87:8085/ysten-business/live/hebeistv/1.m3u8
湖北高清,http://121.31.30.87:8085/ysten-business/live/hubeistv/1.m3u8
安徽高清,http://121.31.30.87:8085/ysten-business/live/anhuistv/1.m3u8
内蒙高清,http://live.m2oplus.nmtv.cn:80/1/sd/live.m3u8
四川卫视,http://121.31.30.87:8085/ysten-business/live/sichuanstv/1.m3u8
广西卫视,http://121.31.30.87:8085/ysten-business/live/guangxistv/1.m3u8
山西卫视,http://121.31.30.87:8085/ysten-business/live/shanxistv/1.m3u8
陕西卫视,http://121.31.30.87:8085/ysten-business/live/shanxi1stv/1.m3u8
河南卫视,http://121.31.30.87:8085/ysten-business/live/henanstv/1.m3u8
青海卫视,http://121.31.30.87:8085/ysten-business/live/qinghaistv/1.m3u8
贵州卫视,http://121.31.30.87:8085/ysten-business/live/guizhoustv/1.m3u8
宁夏卫视,http://121.31.30.87:8085/ysten-business/live/ningxiastv/1.m3u8
甘肃卫视,http://121.31.30.87:8085/ysten-business/live/gansustv/1.m3u8
新疆卫视,http://121.31.30.87:8085/ysten-business/live/xinjiangstv/1.m3u8
海南卫视,http://121.31.30.87:8085/ysten-business/live/lvyoustv/1.m3u8
吉林卫视,http://121.31.30.87:8085/ysten-business/live/jilinstv/1.m3u8
西藏卫视,http://121.31.30.87:8085/ysten-business/live/xizangstv/1.m3u8
云南卫视,http://121.31.30.87:8085/ysten-business/live/yunnanstv/1.m3u8
内蒙新闻,http://live4.m2oplus.nmtv.cn:80/7/sd/live.m3u8
内蒙农牧,http://live4.m2oplus.nmtv.cn:80/6/sd/live.m3u8
内蒙娱乐,http://live4.m2oplus.nmtv.cn:80/8/sd/live.m3u8
内蒙经济,http://live5.m2oplus.nmtv.cn:80/2/sd/live.m3u8
内蒙蒙语,http://live5.m2oplus.nmtv.cn:80/3/sd/live.m3u8
内蒙少儿,http://live5.m2oplus.nmtv.cn:80/4/sd/live.m3u8
内蒙文化,http://live5.m2oplus.nmtv.cn:80/5/sd/live.m3u8
内蒙高清,http://live.m2oplus.nmtv.cn:80/1/sd/live.m3u8
包头经济频道,http://live.btgdt.com/channels/btgd/jjpd/m3u8:500k
包头生活服务,http://live.btgdt.com/channels/btgd/shfw/m3u8:500k
鄂前旗,http://liveetkqq.sobeycache.com/etkqq/zb1.m3u8?auth_key=1601002939-0-0-d82f8642cc63a650860f080cca591ae6
鄂尔多斯新闻综合,http://live.erdszs.org.cn:80/16XW47m/800/live.m3u8 
鄂尔多斯经济服务,http://live.erdszs.org.cn:80/skr9x4S/800/live.m3u8
鄂尔多斯城市生活,http://live.erdszs.org.cn:80/Wwz5Rge/800/live.m3u8
鄂尔多斯蒙语综合,http://live.erdszs.org.cn:80/634d7Ls/800/live.m3u8
准格尔旗,http://player.ioioz.com:80/1786/0/qkppm3u8.php?id=zge
上海百视通,#genre# 
CCTV1-1080P,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv1hd/4000000/mnf.m3u8
CCTV2 540,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv2/1300000/mnf.m3u8
CCTV3 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv3hd/4000000/mnf.m3u8
CCTV4 540,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv4/1300000/mnf.m3u8
CCTV5 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv5hd/4000000/mnf.m3u8
CCTV5+ 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv5phd/4000000/mnf.m3u8
CCTV6 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv6hd/4000000/mnf.m3u8
CCTV7 540,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv7/1300000/mnf.m3u8
CCTV8 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv8hd/4000000/mnf.m3u8
CCTV10 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv10hd/4000000/mnf.m3u8
CCTV11 540,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv11/1300000/mnf.m3u8
CCTV12 540,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv12/1300000/mnf.m3u8
CCTV13 540,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctvxw/1300000/mnf.m3u8
CCTV14 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctvsehd/4000000/mnf.m3u8
CCTV15 540,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctvyy/1300000/mnf.m3u8
东南卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/dnwshd/4000000/mnf.m3u8
东方卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/hddfws/4000000/mnf.m3u8
北京卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/bjwshd/4000000/mnf.m3u8
天津卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/tjwshd/4000000/mnf.m3u8
安徽卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/ahwshd/4000000/mnf.m3u8
山东卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/sdwshd/4000000/mnf.m3u8
广东卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/gdwshd/4000000/mnf.m3u8
江苏卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/jswshd/4000000/mnf.m3u8
江西卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/jxwshd/4000000/mnf.m3u8
浙江卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/zjwshd/4000000/mnf.m3u8
辽宁卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/lnwshd/4000000/mnf.m3u8
深圳卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/szwshd/4000000/mnf.m3u8
湖北卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/hbwshd/4000000/mnf.m3u8
湖南卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/hnwshd/4000000/mnf.m3u8
黑龙江卫视 1080,http://keonline.shanghai.liveplay.qq.com/live/program/live/hljwshd/4000000/mnf.m3u8
CCTV-1HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/cctv1hd/2300000/mnf.m3u8
湖南卫视HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/hnwshd/2300000/mnf.m3u8
北京卫视HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/bjwshd/2300000/mnf.m3u8
江苏卫视HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/jswshd/2300000/mnf.m3u8
浙江卫视HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/zjwshd/2300000/mnf.m3u8
深圳卫视HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/szwshd/2300000/mnf.m3u8
山东卫视HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/sdwshd/2300000/mnf.m3u8
湖北卫视HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/hbwshd/2300000/mnf.m3u8
广东卫视HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/gdwshd/2300000/mnf.m3u8
黑龙江卫视HD,http://keonline.shanghai.liveplay.qq.com/live/program/live/hljwshd/2300000/mnf.m3u8
北京卫视高清,http://keonline.shanghai.liveplay.qq.com/live/program/live/bjwshd/1300000/mnf.m3u8
东方卫视高清,http://keonline.shanghai.liveplay.qq.com/live/program/live/hddfws/1300000/mnf.m3u8
浙江卫视高清,http://keonline.shanghai.liveplay.qq.com/live/program/live/zjwshd/1300000/mnf.m3u8
湖北卫视高清,http://keonline.shanghai.liveplay.qq.com/live/program/live/hbwshd/1300000/mnf.m3u8
湖南卫视高清,http://keonline.shanghai.liveplay.qq.com/live/program/live/hnwshd/1300000/mnf.m3u8
山东卫视高清,http://keonline.shanghai.liveplay.qq.com/live/program/live/sdwshd/1300000/mnf.m3u8
江苏卫视高清,http://keonline.shanghai.liveplay.qq.com/live/program/live/jswshd/1300000/mnf.m3u8
